name1	name2	len1	len2	gc1	gc2	numSites	sumEnergy	Pvalue	Padj	00Annotation	short_description	gene_id	log2fc
ENSMUST00000184554.8	chr8_93837275_93837287_-	782	1012	46.419	49.70399999999999	7	-67.59	0.000455	0.00217	chr8_93837275_93837287_-	p2@Rpgrip1l	244585	0.674790550064019
ENSMUST00000184554.8	chr8_108424321_108424367_+	782	1046	46.419	57.457	13	-100.82	9.08e-05	0.0006900000000000001	chr8_108424321_108424367_+	p1@Pskh1	244631	-0.536824272092707
ENSMUST00000184554.8	chr8_113245351_113245356_+	782	1005	46.419	65.771	18	-128.04	5.21e-05	0.000469	chr8_113245351_113245356_+	p5@Mtss1l	244654	-0.733810201237877
ENSMUST00000184554.8	chr9_3404058_3404098_+	782	1040	46.419	39.904	1	-7.94	0.0881	0.122	chr9_3404058_3404098_+	p1@Cwf19l2	244672	0.784685550227088
ENSMUST00000184554.8	chrX_94572529_94572534_-	782	1005	46.419	51.343	0	0.0	1.0	1.0	chrX_94572529_94572534_-	p2@Eda2r	245527	0.526658014175864
ENSMUST00000184554.8	chrX_98494482_98494540_+	782	1058	46.419	57.56100000000001	9	-83.57	0.000556	0.0025	chrX_98494482_98494540_+	p1@Nlgn3	245537	-1.02985719064034
ENSMUST00000184554.8	chrX_133584125_133584193_+	782	1068	46.419	58.427	13	-112.67	4.07e-05	0.000395	chrX_133584125_133584193_+	p1@Fam199x	245622	1.01940126376998
ENSMUST00000184554.8	chrX_135744570_135744585_+	782	1015	46.419	44.729	5	-27.78	0.0184	0.0348	chrX_135744570_135744585_+	p1@Mum1l1	245631	0.504269036319943
ENSMUST00000184554.8	chrX_136219493_136219507_+	782	1014	46.419	55.03	8	-55.29	0.00491	0.0125	chrX_136219493_136219507_+	p2@Tbc1d8b	245638	0.619470998740356
ENSMUST00000184554.8	chrX_148578740_148578769_+	782	1029	46.419	70.65100000000001	17	-120.1	0.000412	0.00203	chrX_148578740_148578769_+	p1@Iqsec2	245666	-0.695813677203205
ENSMUST00000184554.8	chrX_159198359_159198420_+	782	1061	46.419	66.918	13	-36.55	0.133	0.17300000000000001	chrX_159198359_159198420_+	p1@Rbbp7	245688	0.550158088215404
ENSMUST00000184554.8	chr19_4269239_4269292_-	782	1053	46.419	58.025	11	-69.87	0.00229	0.00702	chr19_4269239_4269292_-	p2@Ssh3	245857	-0.644395733082343
ENSMUST00000184554.8	chr1_75188578_75188590_-	782	1012	46.419	58.992	9	-60.43	0.0057	0.014	chr1_75188578_75188590_-	p2@Atg9a	245860	-0.518126547992296
ENSMUST00000184554.8	chr11_21138518_21138539_+	782	1021	46.419	76.494	25	-132.763	0.000646	0.00277	chr11_21138518_21138539_+	p4@Vps54	245944	0.80983361495197
ENSMUST00000184554.8	chr16_4639937_4639944_+	782	1007	46.419	59.18600000000001	4	-9.07	0.47600000000000003	0.529	chr16_4639937_4639944_+	p2@Vasn	246154	-0.685968361827821
ENSMUST00000184554.8	chr11_97524391_97524398_+	782	1007	46.419	74.37899999999999	25	-163.05	3.82e-05	0.00037799999999999997	chr11_97524391_97524398_+	p7@Mllt6	246198	-0.585275625861952
ENSMUST00000184554.8	chr15_78240169_78240178_+	782	1009	46.419	61.843	7	-57.58	0.0116	0.0242	chr15_78240169_78240178_+	p9@Mpst	246221	-0.554071562667246
ENSMUST00000184554.8	chr5_121185928_121185933_-	782	1005	46.419	51.74100000000001	1	-5.09	0.47100000000000003	0.523	chr5_121185928_121185933_-	p3@Oas2	246728	-0.566401396722391
ENSMUST00000184554.8	chr4_6918396_6918411_-	782	1015	46.419	60.493	12	-77.24	0.00155	0.00527	chr4_6918396_6918411_-	p4@Tox	252838	-0.533002794484741
ENSMUST00000184554.8	chr16_8738977_8738988_-	782	1011	46.419	79.921	39	-306.4226	1.14e-08	4.36e-06	chr16_8738977_8738988_-	p4@Usp7	252870	0.412549156207441
ENSMUST00000184554.8	chr5_121010254_121010304_-	782	1050	46.419	54.0	9	-78.64	0.00040300000000000004	0.002	chr5_121010254_121010304_-	p7@Tpcn1	252972	-0.504758340551358
ENSMUST00000184554.8	chr7_16552819_16552833_-	782	1014	46.419	52.465	1	-14.33	0.223	0.271	chr7_16552819_16552833_-	p1@Ehd2	259300	-0.375137567117629
ENSMUST00000184554.8	chr6_58590530_58590590_+	782	1060	46.419	46.038000000000004	2	-4.82	0.395	0.446	chr6_58590530_58590590_+	p1@Abcg2	26357	0.776132332247395
ENSMUST00000184554.8	chr14_32454204_32454215_+	782	1011	46.419	48.763999999999996	7	-78.26	0.000103	0.000749	chr14_32454204_32454215_+	p2@Btd	26363	-0.42433627247057
ENSMUST00000184554.8	chrX_70163667_70163735_-	782	1068	46.419	44.476000000000006	9	-77.13	3.4399999999999996e-05	0.00035099999999999997	chrX_70163667_70163735_-	p1@Cetn2	26370	1.041886555858
ENSMUST00000184554.8	chr1_175907417_175907433_-	782	1016	46.419	33.661	0	0.0	1.0	1.0	chr1_175907417_175907433_-	p2@Ifi202b	26388	1.40668278006732
ENSMUST00000184554.8	chr2_119798191_119798198_+	782	1007	46.419	54.518	5	-35.42	0.0338	0.0565	chr2_119798191_119798198_+	p4@Mapkbp1	26390	-0.455350418157852
ENSMUST00000184554.8	chr9_64101349_64101360_-	782	1011	46.419	61.325	7	-51.0	0.0193	0.0362	chr9_64101349_64101360_-	p3@Map2k1	26395	0.453412784979512
ENSMUST00000184554.8	chr10_80568663_80568677_+	782	1014	46.419	66.568	16	-107.19	0.000405	0.00201	chr10_80568663_80568677_+	p2@Map2k2	26396	-0.467062629339296
ENSMUST00000184554.8	chr18_32322626_32322636_+	782	1010	46.419	65.05	20	-106.5008	0.000293	0.00158	chr18_32322626_32322636_+	p4@Map3k2	26405	0.597816549701413
ENSMUST00000184554.8	chr19_6341121_6341247_+	782	1126	46.419	62.522	17	-129.8308	3.5799999999999996e-05	0.00036	chr19_6341121_6341247_+	p1@Map4k2	26412	-0.538035440846346
ENSMUST00000184554.8	chr7_133903112_133903122_+	782	1010	46.419	61.485	5	-36.91	0.0661	0.0962	chr7_133903112_133903122_+	p23@Mapk3	26417	-0.462842883595654
ENSMUST00000184554.8	chr14_34260306_34260319_-	782	1013	46.419	58.638000000000005	21	-181.8354	2.7799999999999997e-08	5.87e-06	chr14_34260306_34260319_-	p2@Mapk8	26419	0.575310050643053
ENSMUST00000184554.8	chr2_91864300_91864379_-	782	1079	46.419	59.778	13	-87.86	0.000661	0.00282	chr2_91864300_91864379_-	p2@Creb3l1	26427	-0.451100851049102
ENSMUST00000184554.8	chr2_48804726_48804776_-	782	1050	46.419	48.0	3	-13.45	0.191	0.237	chr2_48804726_48804776_-	p1@Orc4	26428	1.06354998742343
ENSMUST00000184554.8	chr14_33015190_33015199_+	782	1009	46.419	57.483000000000004	8	-55.25	0.007240000000000001	0.0168	chr14_33015190_33015199_+	p2@Parg	26430	0.509828588259693
ENSMUST00000184554.8	chr9_92437093_92437110_+	782	1017	46.419	60.275	10	-54.9	0.0119	0.0248	chr9_92437093_92437110_+	p1@Plod2	26432	0.442214571771496
ENSMUST00000184554.8	chr7_121419621_121419639_-	782	1018	46.419	51.86600000000001	8	-52.21	0.004070000000000001	0.0109	chr7_121419621_121419639_-	p2@Psma1	26440	0.509129349416602
ENSMUST00000184554.8	chr9_54798645_54798659_+	782	1014	46.419	56.016000000000005	10	-74.74	0.000792	0.00321	chr9_54798645_54798659_+	p6@Psma4	26441	0.533532134092856
ENSMUST00000184554.8	chr3_108060078_108060089_+	782	1011	46.419	49.456	9	-27.52	0.0438	0.0694	chr3_108060078_108060089_+	p1@Psma5	26442	0.462617977671167
ENSMUST00000184554.8	chr12_56485214_56485248_+	782	1034	46.419	49.806999999999995	5	-31.92	0.0299	0.0513	chr12_56485214_56485248_+	p2@Psma6	26443	0.67934677438884
ENSMUST00000184554.8	chr19_45063563_45063590_+	782	1027	46.419	63.291000000000004	12	-105.7084	0.00022400000000000002	0.00131	chr19_45063563_45063590_+	p3@Sema4g	26456	-0.602501391461997
ENSMUST00000184554.8	chr1_80337255_80337395_-	782	1140	46.419	73.421	35	-262.5528	4.1900000000000005e-08	7.5e-06	chr1_80337255_80337395_-	p1@Cul3	26554	0.553032308920487
ENSMUST00000184554.8	chr13_94073729_94073743_+	782	1014	46.419	72.682	25	-175.9232	8.85e-06	0.00014199999999999998	chr13_94073729_94073743_+	p2@Homer1	26556	1.07373493535663
ENSMUST00000184554.8	chr8_72806877_72806943_+	782	1066	46.419	65.10300000000001	10	-62.66	0.0152	0.03	chr8_72806877_72806943_+	p1@Homer3	26558	-0.645262642937478
ENSMUST00000184554.8	chr4_155027293_155027345_-	782	1052	46.419	59.221000000000004	9	-55.41	0.011	0.0232	chr4_155027293_155027345_-	p1@Mmp23	26561	-0.564919423844118
ENSMUST00000184554.8	chr4_126430954_126430973_-	782	1019	46.419	61.433	12	-64.82	0.00589	0.0144	chr4_126430954_126430973_-	p5@Ncdn	26562	-0.614144106572991
ENSMUST00000184554.8	chr13_53381564_53381582_-	782	1018	46.419	67.191	27	-162.44	4.42e-06	8.56e-05	chr13_53381564_53381582_-	p2@Ror2	26564	-0.56403396228309
ENSMUST00000184554.8	chr2_29658353_29658375_+	782	1022	46.419	57.926	7	-65.68	0.00297	0.00855	chr2_29658353_29658375_+	p3@Slc27a4	26569	-0.50636846513322
ENSMUST00000184554.8	chr11_59653278_59653296_-	782	1018	46.419	57.073	9	-52.15	0.0095	0.0207	chr11_59653278_59653296_-	p1@Cops3	26572	0.43226750365495
ENSMUST00000184554.8	chr9_55889669_55889687_+	782	1018	46.419	55.501000000000005	11	-72.32	0.000932	0.0036200000000000004	chr9_55889669_55889687_+	p1@Rcn2	26611	0.607207951384348
ENSMUST00000184554.8	chr9_86916853_86916915_+	782	1062	46.419	50.753	7	-20.36	0.12	0.159	chr9_86916853_86916915_+	p1@Cyb5r4	266690	0.656375628838052
ENSMUST00000184554.8	chr1_10028187_10028250_-	782	1063	46.419	51.458	6	-49.82	0.00584	0.0143	chr1_10028187_10028250_-	p2@Cops5	26754	0.559971859576297
ENSMUST00000184554.8	chr10_31329444_31329511_-	782	1067	46.419	77.694	34	-221.82	2.6e-06	5.9999999999999995e-05	chr10_31329444_31329511_-	p1@Rnf217	268291	0.462741322926453
ENSMUST00000184554.8	chr11_32247800_32247865_+	782	1065	46.419	61.315	18	-131.45	1.51e-05	0.00020299999999999997	chr11_32247800_32247865_+	p1@Sh3pxd2b	268396	-0.434302171337913
ENSMUST00000184554.8	chr11_77303481_77303492_-	782	1011	46.419	74.283	32	-239.988	1.13e-07	1.07e-05	chr11_77303481_77303492_-	p3@Ankrd13b	268445	-0.679439937704556
ENSMUST00000184554.8	chr12_80081699_80081706_-	782	1007	46.419	43.693999999999996	3	-36.03	0.00433	0.0114	chr12_80081699_80081706_-	p15@Tmem229b	268567	-0.634176970787613
ENSMUST00000184554.8	chr14_21526770_21526777_+	782	1007	46.419	62.562	16	-86.73	0.0009539999999999999	0.0036899999999999997	chr14_21526770_21526777_+	p2@2310021P13Rik	268721	-0.450761023206833
ENSMUST00000184554.8	chr14_56210656_56210696_+	782	1040	46.419	57.885	7	-34.85	0.0578	0.0863	chr14_56210656_56210696_+	p3@Rnf31	268749	-0.531642562127476
ENSMUST00000184554.8	chr4_32702403_32702443_+	782	1040	46.419	52.692	6	-25.62	0.0807	0.114	chr4_32702403_32702443_+	p1@Casp8ap2	26885	0.687455024001956
ENSMUST00000184554.8	chr17_28937698_28937730_+	782	1032	46.419	77.422	32	-193.86	1.29e-05	0.000182	chr17_28937698_28937730_+	p7@Brpf3	268936	-0.486085283060618
ENSMUST00000184554.8	chr18_31794028_31794044_+	782	1016	46.419	65.256	7	-43.36	0.0608	0.0899	chr18_31794028_31794044_+	p2@Sap130	269003	-0.68565316649054
ENSMUST00000184554.8	chr18_70632083_70632174_-	782	1091	46.419	56.736999999999995	9	-35.75	0.0536	0.0814	chr18_70632083_70632174_-	p1@4930503L19Rik	269033	0.475991440441613
ENSMUST00000184554.8	chr18_75857160_75857176_-	782	1016	46.419	65.256	8	-57.6348	0.0196	0.0368	chr18_75857160_75857176_-	p4@Ctif	269037	-0.47401026391283
ENSMUST00000184554.8	chr5_92864101_92864129_-	782	1028	46.419	59.047	12	-86.06	0.000524	0.0024	chr5_92864101_92864129_-	p1@Nup54	269113	0.46890578701718
ENSMUST00000184554.8	chr1_180458724_180458762_+	782	1038	46.419	63.583999999999996	14	-98.24	0.000496	0.0023	chr1_180458724_180458762_+	p6@Kif26b	269152	-0.418981148842452
ENSMUST00000184554.8	chr9_21889824_21889833_-	782	1009	46.419	50.347	3	-22.64	0.0812	0.114	chr9_21889824_21889833_-	p2@Ecsit	26940	-0.482337000327777
ENSMUST00000184554.8	chr11_115024731_115024733_+	782	1002	46.419	62.275	8	-54.71	0.0155	0.0304	chr11_115024731_115024733_+	p5@Slc9a3r1	26941	-0.57646304042035
ENSMUST00000184554.8	chr6_47404005_47404016_+	782	1011	46.419	76.36	23	-105.82	0.00373	0.0102	chr6_47404005_47404016_+	p8@Cul1	26965	0.385219813567
ENSMUST00000184554.8	chr9_58006272_58006285_-	782	1013	46.419	59.724	10	-58.79	0.007529999999999999	0.0173	chr9_58006272_58006285_-	p4@Islr	26968	-0.761004901524047
ENSMUST00000184554.8	chr5_121670256_121670283_+	782	1027	46.419	70.204	12	-64.32	0.0249	0.0445	chr5_121670256_121670283_+	p2@Gm15800	269700	-0.577527161498744
ENSMUST00000184554.8	chr6_124959016_124959061_+	782	1045	46.419	68.995	22	-181.606	1.98e-06	5.14e-05	chr6_124959016_124959061_+	p3@Zfp384	269800	-0.429249931596372
ENSMUST00000184554.8	chr7_4877404_4877470_+	782	1066	46.419	58.349	4	-31.73	0.0853	0.11900000000000001	chr7_4877404_4877470_+	p1@A430110N23Rik	269855	-0.717998335231385
ENSMUST00000184554.8	chr7_28459535_28459649_-	782	1114	46.419	70.467	23	-132.75	0.000234	0.0013599999999999999	chr7_28459535_28459649_-	p1@Map3k10	269881	-0.47453373895416
ENSMUST00000184554.8	chr8_90886117_90886146_-	782	1029	46.419	66.861	20	-125.3946	0.000102	0.000746	chr8_90886117_90886146_-	p3@Brd7	26992	0.45347168163304
ENSMUST00000184554.8	chr7_134913323_134913368_+	782	1045	46.419	57.703	8	-56.68	0.00747	0.0172	chr7_134913323_134913368_+	p1@Orai3	269999	-0.568921074013475
ENSMUST00000184554.8	chr8_73429869_73429916_+	782	1047	46.419	64.279	20	-143.31	1.13e-05	0.000166	chr8_73429869_73429916_+	p1@Mtap1s	270058	-1.04847315259739
ENSMUST00000184554.8	chr13_97312509_97312522_-	782	1013	46.419	44.718999999999994	9	-93.54	3.34e-06	7.26e-05	chr13_97312509_97312522_-	p3@Polk	27015	0.489257177602417
ENSMUST00000184554.8	chr9_50425533_50425572_-	782	1039	46.419	61.213	8	-34.68	0.0833	0.11699999999999999	chr9_50425533_50425572_-	p2@AU019823	270156	0.610115795535194
ENSMUST00000184554.8	chr9_59598739_59598742_+	782	1003	46.419	65.005	18	-104.0	0.00034700000000000003	0.0018	chr9_59598739_59598742_+	p5@Myo9a	270163	0.547457006404397
ENSMUST00000184554.8	chr9_65142202_65142224_+	782	1022	46.419	55.088	10	-60.32	0.0030399999999999997	0.0087	chr9_65142202_65142224_+	p2@Clpx	270166	0.593075972086818
ENSMUST00000184554.8	chr19_3897100_3897112_-	782	1012	46.419	57.905	7	-68.45	0.00216	0.00673	chr19_3897100_3897112_-	p6@Tcirg1	27060	-0.552051997713923
ENSMUST00000184554.8	chrX_70961781_70961805_-	782	1024	46.419	59.57	8	-36.54	0.0574	0.0858	chrX_70961781_70961805_-	p3@Bcap31	27061	0.587598589527371
ENSMUST00000184554.8	chrX_98728074_98728116_+	782	1042	46.419	50.192	2	-27.07	0.0541	0.0819	chrX_98728074_98728116_+	p2@Taf1	270627	0.461269974226194
ENSMUST00000184554.8	chrX_154036556_154036569_-	782	1013	46.419	55.083999999999996	11	-79.07	0.00041	0.00202	chrX_154036556_154036569_-	p3@Mbtps2	270669	0.658960921722656
ENSMUST00000184554.8	chr17_53618852_53618863_+	782	1011	46.419	56.578	12	-82.94	0.000379	0.0019199999999999998	chr17_53618852_53618863_+	p7@Rab5a	271457	1.13945807568447
ENSMUST00000184554.8	chr19_16855586_16855597_-	782	1011	46.419	67.26	21	-104.58	0.000584	0.0025800000000000003	chr19_16855586_16855597_-	p7@Vps13a	271564	0.644262650392757
ENSMUST00000184554.8	chr5_8422695_8422727_-	782	1032	46.419	54.07	14	-94.11	7.08e-05	0.00058	chr5_8422695_8422727_-	p2@Dbf4	27214	0.531016232137241
ENSMUST00000184554.8	chr13_100670741_100670744_-	782	1003	46.419	59.023	11	-79.37	0.000886	0.0035	chr13_100670741_100670744_-	p2@Cartpt	27220	-0.695810430987395
ENSMUST00000184554.8	chr17_43705638_43705653_+	782	1015	46.419	49.36	2	-16.63	0.142	0.184	chr17_43705638_43705653_+	p6@Pla2g7	27226	0.668103598788856
ENSMUST00000184554.8	chr7_72789804_72789818_+	782	1014	46.419	53.846000000000004	5	-31.96	0.0452	0.0711	chr7_72789804_72789818_+	p2@Tarsl2	272396	0.551574796211032
ENSMUST00000184554.8	chr4_15885070_15885163_+	782	1093	46.419	56.908	9	-64.69	0.00361	0.00993	chr4_15885070_15885163_+	p1@Nbn	27354	0.560830362017892
ENSMUST00000184554.8	chr12_45311365_45311375_-	782	1010	46.419	64.554	13	-68.47	0.00702	0.0164	chr12_45311365_45311375_-	p2@Dnajb9	27362	0.899662913073967
ENSMUST00000184554.8	chr2_23012028_23012047_+	782	1019	46.419	43.081	1	-9.51	0.132	0.172	chr2_23012028_23012047_+	p1@Yme1l1	27377	0.716506315695143
ENSMUST00000184554.8	chr15_9085092_9085097_-	782	1005	46.419	39.501999999999995	2	-23.93	0.00617	0.0149	chr15_9085092_9085097_-	p6@Skp2	27401	0.453073333187558
ENSMUST00000184554.8	chr10_79459200_79459220_+	782	1020	46.419	57.255	6	-24.78	0.127	0.16699999999999998	chr10_79459200_79459220_+	p2@Abca7	27403	-0.707578906525602
ENSMUST00000184554.8	chr17_24488982_24489094_+	782	1112	46.419	60.611999999999995	6	-55.72	0.0161	0.0313	chr17_24488982_24489094_+	p1@Abca3	27410	-0.616401806534787
ENSMUST00000184554.8	chr6_31348817_31348856_+	782	1039	46.419	65.64	17	-87.11	0.00202	0.0064	chr6_31348817_31348856_+	p1@Mkln1	27418	0.711982712576581
ENSMUST00000184554.8	chr11_100931395_100931435_+	782	1040	46.419	60.0	11	-84.12	0.0008230000000000001	0.00331	chr11_100931395_100931435_+	p1@Naglu	27419	-0.640675852438442
ENSMUST00000184554.8	chr16_5204040_5204057_-	782	1017	46.419	61.946999999999996	10	-48.18	0.0274	0.048	chr16_5204040_5204057_-	p2@Nagpa	27426	-0.589426383472388
ENSMUST00000184554.8	chr18_33624019_33624040_-	782	1021	46.419	64.936	23	-169.03	1.16e-06	3.4899999999999995e-05	chr18_33624019_33624040_-	p9@D0H4S114	27528	0.550389674312397
ENSMUST00000184554.8	chr19_42221863_42221878_+	782	1015	46.419	70.04899999999999	23	-165.4942	8.61e-06	0.000139	chr19_42221863_42221878_+	p3@Marveld1	277010	-0.407112221346305
ENSMUST00000184554.8	chr2_180377386_180377462_-	782	1076	46.419	74.721	24	-145.24	0.000234	0.00135	chr2_180377386_180377462_-	p1@Tcfl5	277353	1.03091597380692
ENSMUST00000184554.8	chr2_166539232_166539243_-	782	1011	46.419	62.018	11	-100.01	0.000254	0.00143	chr2_166539232_166539243_-	p2@Prex1	277360	-0.538896055776933
ENSMUST00000184554.8	chr2_93027699_93027710_+	782	1011	46.419	67.062	17	-110.79	0.000331	0.0017399999999999998	chr2_93027699_93027710_+	p2@Trp53i11	277414	-0.510411680227144
ENSMUST00000184554.8	chr5_72559357_72559377_-	782	1020	46.419	53.137	2	-17.56	0.175	0.22	chr5_72559357_72559377_-	p2@Commd8	27784	0.574807272833779
ENSMUST00000184554.8	chr16_18235167_18235277_-	782	1110	46.419	62.973	15	-122.08	7.44e-05	0.0006	chr16_18235167_18235277_-	p1@Zdhhc8	27801	-0.629765422299685
ENSMUST00000184554.8	chr7_135039092_135039161_-	782	1069	46.419	53.788999999999994	3	0.0	1.0	1.0	chr7_135039092_135039161_-	p1@Vkorc1	27973	-0.431172370674109
ENSMUST00000184554.8	chr6_22305990_22306007_-	782	1017	46.419	50.343999999999994	11	-49.94	0.00404	0.0108	chr6_22305990_22306007_-	p5@Fam3c	27999	0.740674344356635
ENSMUST00000184554.8	chr4_147242717_147242731_-	782	1014	46.419	56.114	9	-72.28	0.0010400000000000001	0.00392	chr4_147242717_147242731_-	p3@Miip	28010	-0.558394447865116
ENSMUST00000184554.8	chr4_49533908_49533961_-	782	1053	46.419	43.115	1	-6.46	0.209	0.256	chr4_49533908_49533961_-	p1@Mrpl50	28028	0.523257671829088
ENSMUST00000184554.8	chr3_127256128_127256143_-	782	1015	46.419	47.192	5	-45.7	0.0039	0.0105	chr3_127256128_127256143_-	p2@Larp7	28036	0.700289921301049
ENSMUST00000184554.8	chr6_126889975_126890006_+	782	1031	46.419	45.29600000000001	2	-22.86	0.0419	0.0669	chr6_126889975_126890006_+	p1@D6Wsu163e	28040	0.507515356038758
ENSMUST00000184554.8	chr17_46385141_46385150_+	782	1009	46.419	56.591	11	-55.19	0.0063	0.0151	chr17_46385141_46385150_+	p3@Yipf3	28064	-0.508693697753536
ENSMUST00000184554.8	chr10_82822951_82823009_+	782	1058	46.419	57.845	7	-36.82	0.0506	0.0779	chr10_82822951_82823009_+	p1@D10Wsu102e	28109	0.434913773244312
ENSMUST00000184554.8	chr3_58329639_58329650_-	782	1011	46.419	57.864	11	-70.35	0.0017699999999999999	0.00579	chr3_58329639_58329650_-	p3@Serp1	28146	0.538649644609941
ENSMUST00000184554.8	chr16_57121795_57121814_+	782	1019	46.419	59.372	16	-118.3052	2.2800000000000002e-05	0.00027	chr16_57121795_57121814_+	p3@Tomm70a	28185	0.821294679568714
ENSMUST00000184554.8	chr2_119698528_119698571_+	782	1043	46.419	57.81399999999999	11	-67.8	0.0025800000000000003	0.007670000000000001	chr2_119698528_119698571_+	p3@Mga	29808	0.431944141042404
ENSMUST00000184554.8	chr7_135667243_135667248_+	782	1005	46.419	60.398	13	-117.23	3.12e-05	0.00033	chr7_135667243_135667248_+	p5@Bag3	29810	-0.701626384103235
ENSMUST00000184554.8	chr15_103170561_103170572_-	782	1011	46.419	63.403	9	-75.68	0.0030800000000000003	0.008790000000000001	chr15_103170561_103170572_-	p4@Zfp385a	29813	-0.581133544901068
ENSMUST00000184554.8	chr11_3429883_3429892_-	782	1009	46.419	55.104	5	-23.29	0.11699999999999999	0.156	chr11_3429883_3429892_-	p3@Smtn	29856	-0.50441912110537
ENSMUST00000184554.8	chr7_89079517_89079536_-	782	1019	46.419	75.074	36	-252.2068	6.740000000000001e-08	9.03e-06	chr7_89079517_89079536_-	p2@Hdgfrp3	29877	0.796478708797601
ENSMUST00000184554.8	chr4_34830168_34830213_-	782	1045	46.419	60.096000000000004	17	-120.4408	2.6700000000000002e-05	0.000295	chr4_34830168_34830213_-	p1@Zfp292	30046	0.640984603653021
ENSMUST00000184554.8	chr12_66174914_66174941_-	782	1027	46.419	55.015	8	-68.57	0.0013	0.00464	chr12_66174914_66174941_-	p1@Fkbp3	30795	0.698242694093602
ENSMUST00000184554.8	chr14_31832531_31832597_-	782	1066	46.419	62.101000000000006	20	-173.91	3.64e-07	1.92e-05	chr14_31832531_31832597_-	p3@Gnl3	30877	0.453003501953032
ENSMUST00000184554.8	chr10_61949520_61949532_-	782	1012	46.419	59.486000000000004	14	-55.68	0.00965	0.021	chr10_61949520_61949532_-	p2@Vps26a	30930	0.637764770834389
ENSMUST00000184554.8	chr1_173218062_173218107_-	782	1045	46.419	56.458999999999996	7	-61.28	0.00386	0.0105	chr1_173218062_173218107_-	p1@Usp21	30941	-0.476331317707363
ENSMUST00000184554.8	chr17_65962826_65962854_-	782	1028	46.419	74.514	27	-212.4506	1.16e-06	3.4899999999999995e-05	chr17_65962826_65962854_-	p1@Vapa	30960	0.58320825676261
ENSMUST00000184554.8	chr1_7079079_7079158_+	782	1079	46.419	49.768	12	-83.33	0.000102	0.0007469999999999999	chr1_7079079_7079158_+	p1@Pcmtd1	319263	0.847454359949989
ENSMUST00000184554.8	chr6_124946699_124946774_+	782	1075	46.419	65.67399999999999	18	-188.142	4.16e-07	1.95e-05	chr6_124946699_124946774_+	p1@C530028O21Rik	319352	-0.515723282198191
ENSMUST00000184554.8	chr13_8884909_8884920_+	782	1011	46.419	50.742	4	-5.78	0.43200000000000005	0.483	chr13_8884909_8884920_+	p8@Idi1	319554	1.07099214265729
ENSMUST00000184554.8	chr8_9976340_9976355_-	782	1015	46.419	47.093999999999994	3	-19.33	0.0874	0.121	chr8_9976340_9976355_-	p5@Lig4	319583	0.520870701373929
ENSMUST00000184554.8	chr18_62071437_62071508_-	782	1071	46.419	63.772	14	-67.79	0.00824	0.0185	chr18_62071437_62071508_-	p1@Ablim3	319713	-0.542442817339256
ENSMUST00000184554.8	chr7_4972017_4972028_+	782	1011	46.419	59.743	12	-109.48	5.7600000000000004e-05	0.000502	chr7_4972017_4972028_+	p4@Zfp865	319748	-0.720918113033282
ENSMUST00000184554.8	chr19_23833282_23833297_+	782	1015	46.419	63.153	9	-60.53	0.0112	0.0236	chr19_23833282_23833297_+	p2@Apba1	319924	-0.5069640079119
ENSMUST00000184554.8	chr5_132014607_132014619_-	782	1012	46.419	69.368	32	-266.56	1.4000000000000001e-09	1.5e-06	chr5_132014607_132014619_-	p10@Auts2	319974	-0.751496544055606
ENSMUST00000184554.8	chr1_172574580_172574589_+	782	1009	46.419	55.699	11	-86.13	0.00022	0.0013	chr1_172574580_172574589_+	p7@Olfml2b	320078	-0.424005107197216
ENSMUST00000184554.8	chr10_120336151_120336162_-	782	1011	46.419	65.48	18	-186.232	2.79e-07	1.7e-05	chr10_120336151_120336162_-	p11@Msrb3	320183	0.460278964797064
ENSMUST00000184554.8	chr11_68305459_68305471_+	782	1012	46.419	58.3	6	-58.83	0.00591	0.0144	chr11_68305459_68305471_+	p8@Pik3r5	320207	-0.692020301120803
ENSMUST00000184554.8	chr16_32003208_32003269_-	782	1061	46.419	56.361999999999995	11	-73.29	0.00122	0.00441	chr16_32003208_32003269_-	p1@Senp5	320213	0.453087104407263
ENSMUST00000184554.8	chr16_36828450_36828520_+	782	1070	46.419	52.523	4	-48.86	0.007859999999999999	0.0179	chr16_36828450_36828520_+	p1@Iqcb1	320299	0.717131126532198
ENSMUST00000184554.8	chr12_103982001_103982012_+	782	1011	46.419	51.236000000000004	11	-73.0	0.000337	0.00176	chr12_103982001_103982012_+	p6@D230037D09Rik	320351	0.709679389784408
ENSMUST00000184554.8	chrX_45694521_45694595_+	782	1074	46.419	72.533	22	-167.25	2.45e-05	0.00028199999999999997	chrX_45694521_45694595_+	p5@Bcorl1	320376	-0.604153054636721
ENSMUST00000184554.8	chr4_100449269_100449297_+	782	1028	46.419	69.553	29	-199.9848	4.6799999999999996e-07	2.07e-05	chr4_100449269_100449297_+	p1@Cachd1	320508	-0.446811734557111
ENSMUST00000184554.8	chr11_115048795_115048876_+	782	1081	46.419	53.191	8	-65.78	0.0015400000000000001	0.005220000000000001	chr11_115048795_115048876_+	p1@Tmem104	320534	-0.931733337567986
ENSMUST00000184554.8	chr6_125095313_125095316_+	782	1003	46.419	63.708999999999996	12	-95.34	0.000553	0.00249	chr6_125095313_125095316_+	p7@Iffo1	320678	-0.634032346926438
